4387,2194,1097,548,274,137,69,34,17,9,4,2,1
0.211445199,0.219204656,0.226964113,0.225024248,0.233753637,0.235208535,0.258486906,0.246847721,0.260911736,0.246362755,0.242483026,0.249757517,0.270126091
0.211445199,0.214354995,0.222114452,0.225024248,0.228419011,0.23957323,0.254607177,0.245877789,0.241513094,0.241513094,0.24442289,0.246362755,0.27400582
0.213385063,0.216779825,0.226479146,0.22599418,0.228419011,0.23957323,0.247817653,0.241028128,0.243452958,0.242967992,0.248787585,0.245877789,0.285645005
0.209505335,0.212900097,0.22356935,0.22356935,0.225509214,0.226964113,0.243937924,0.243937924,0.240058196,0.2371484,0.241028128,0.245392823,0.272065955
0.208050436,0.215809893,0.215324927,0.226479146,0.231328807,0.236178468,0.243937924,0.247332687,0.243937924,0.241513094,0.246362755,0.254607177,0.295829292
0.212900097,0.210475267,0.219204656,0.226479146,0.22356935,0.229388943,0.247332687,0.240543162,0.246847721,0.241028128,0.23957323,0.240543162,0.276915616
0.209505335,0.220659554,0.225024248,0.226964113,0.226964113,0.2371484,0.249272551,0.238603298,0.248787585,0.247332687,0.245877789,0.254122211,0.289039767
0.211445199,0.215809893,0.223084384,0.230843841,0.225509214,0.225509214,0.241513094,0.245392823,0.247332687,0.245392823,0.250242483,0.253152279,0.289524733
0.203200776,0.216294859,0.216294859,0.226964113,0.229388943,0.235693501,0.254607177,0.24442289,0.245392823,0.246847721,0.246362755,0.252182347,0.277885548
0.206595538,0.20756547,0.224539282,0.219689622,0.22599418,0.224539282,0.253637245,0.249757517,0.248787585,0.243452958,0.245877789,0.250242483,0.282250242
0.208535403,0.222114452,0.220659554,0.226964113,0.236178468,0.237633366,0.250242483,0.241513094,0.24199806,0.242483026,0.240543162,0.251697381,0.261881668
0.210960233,0.211445199,0.21871969,0.22356935,0.226964113,0.245392823,0.241028128,0.241513094,0.247817653,0.245877789,0.251697381,0.256062076,0.292919496
0.212900097,0.214354995,0.219204656,0.22599418,0.234723569,0.231328807,0.250242483,0.245877789,0.242967992,0.24199806,0.252182347,0.259456838,0.27885548
0.211930165,0.215809893,0.220659554,0.231813773,0.230358875,0.227934045,0.248787585,0.252182347,0.246847721,0.241028128,0.250727449,0.262366634,0.266246363
0.216779825,0.214354995,0.220174588,0.225024248,0.232298739,0.242967992,0.252667313,0.24199806,0.242967992,0.241513094,0.24442289,0.250727449,0.265761397
0.209505335,0.213385063,0.219689622,0.222114452,0.229388943,0.227934045,0.236663434,0.23957323,0.243937924,0.238118332,0.245877789,0.256062076,0.275945684
0.213870029,0.214839961,0.219689622,0.220174588,0.231328807,0.24442289,0.249272551,0.247817653,0.237633366,0.242483026,0.248787585,0.257516974,0.277400582
